grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
1_66,66,1,3.629608786641551,3.654480149562503,1.2047788973761604,0.0,7.032277880623267,292,5,0.0171232876712328,Active,3.629608786641551,3.654480149562503,1.2047788973761604,0.0,7.032277880623267,5,0.0171232876712328,287,0.9828767123287672,4.075851444454792,4.105112632826748,1.0736199921385332,54,4.075851444454792,4.105112632826748,1.0736199921385332,54,1.0,SufficientBaseline,3.2522512812296847,3.182904937388742,0.86959910592585,28,3.2522512812296847,3.182904937388742,0.86959910592585,3.565175008687347,3.616744256104589,1.2475115999895603,210,3.565175008687347,3.616744256104589,1.2475115999895603,-0.8236001632251075,-0.202068248671236,Decrease,0.8236001632251075,True,-0.8236001632251075,-0.202068248671236,0.8236001632251075,0.3129237274576621,0.8236001632251075,0.3129237274576621,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
43_40,40,43,3.560025659572354,3.4002580435984724,2.074713370628842,0.0,13.850869901207377,292,19,0.0650684931506849,Active,3.560025659572354,3.4002580435984724,2.074713370628842,0.0,13.850869901207377,19,0.0650684931506849,273,0.934931506849315,3.8653007426859833,3.765500108403247,1.9649329154439343,54,3.8653007426859833,3.765500108403247,1.9649329154439343,52,0.9629629629629628,SufficientBaseline,2.9520955899298094,2.706835214800817,1.2510091597199078,28,2.9520955899298094,2.706835214800817,1.2510091597199078,3.5625836951049985,3.40686995736566,2.1767828334718207,210,3.5625836951049985,3.40686995736566,2.1767828334718207,-0.913205152756174,-0.2362572057256251,Decrease,0.913205152756174,True,-0.913205152756174,-0.2362572057256251,0.913205152756174,0.6104881051751891,0.913205152756174,0.6104881051751891,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
44_39,39,44,0.9739791839989612,0.0,1.2670040402114144,0.0,5.743567779023447,292,159,0.5445205479452054,LowActivity,0.9739791839989612,0.0,1.2670040402114144,0.0,5.743567779023447,159,0.5445205479452054,133,0.4554794520547945,1.3231754939289602,1.171210217696438,1.473478569239571,54,1.3231754939289602,1.171210217696438,1.473478569239571,30,0.5555555555555556,SufficientBaseline,0.8897458165160759,0.0,1.1454546678526556,28,0.8897458165160759,0.0,1.1454546678526556,0.8954169628242035,0.0,1.2150697818571872,210,0.8954169628242035,0.0,1.2150697818571872,-0.4334296774128843,-0.3275677938425866,Decrease,0.4334296774128843,True,-0.4334296774128843,-0.3275677938425866,0.4334296774128843,0.0056711463081275,0.4334296774128843,0.0056711463081275,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
44_44,44,44,2.348765044406276,2.290679311038524,1.85925616526322,0.0,8.379402667296842,292,67,0.2294520547945205,Active,2.348765044406276,2.290679311038524,1.85925616526322,0.0,8.379402667296842,67,0.2294520547945205,225,0.7705479452054794,2.6031600276444067,2.54362424708751,2.157062321836968,54,2.6031600276444067,2.54362424708751,2.157062321836968,41,0.7592592592592593,SufficientBaseline,1.7104524148265186,1.5211917249680065,1.588013601907012,28,1.7104524148265186,1.5211917249680065,1.588013601907012,2.3684575421842484,2.32761433215107,1.7988048866477435,210,2.3684575421842484,2.32761433215107,1.7988048866477435,-0.8927076128178881,-0.3429322835852305,Decrease,0.8927076128178881,True,-0.8927076128178881,-0.3429322835852305,0.8927076128178881,0.6580051273577299,0.8927076128178881,0.6580051273577299,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
44_51,51,44,3.733790370705737,3.685624352292297,2.107547473622301,0.0,10.210306937641866,292,23,0.0787671232876712,Active,3.733790370705737,3.685624352292297,2.107547473622301,0.0,10.210306937641866,23,0.0787671232876712,269,0.9212328767123288,5.835277217105297,5.795278088069217,1.8977158133915064,54,5.835277217105297,5.795278088069217,1.8977158133915064,54,1.0,SufficientBaseline,3.512912494055699,3.239587178455252,1.8628664164257025,28,3.512912494055699,3.239587178455252,1.8628664164257025,3.2228584223277603,3.1676346605853363,1.8474336964787887,210,3.2228584223277603,3.1676346605853363,1.8474336964787887,-2.322364723049598,-0.3979870427135683,Decrease,2.322364723049598,True,-2.322364723049598,-0.3979870427135683,2.322364723049598,-0.2900540717279387,2.322364723049598,-0.2900540717279387,-0.1248960031338471,-0.1248960031338471,Calculated,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
45_37,37,45,1.6424850757589775,1.5292405674169405,1.3551528753743902,0.0,6.060112169900431,292,77,0.2636986301369863,Active,1.6424850757589775,1.5292405674169405,1.3551528753743902,0.0,6.060112169900431,77,0.2636986301369863,215,0.7363013698630136,1.684276837686438,1.4763597484788216,1.086649100918748,54,1.684276837686438,1.4763597484788216,1.086649100918748,46,0.8518518518518519,SufficientBaseline,1.129037521783603,1.1848468946541906,1.2115094340977144,28,1.129037521783603,1.1848468946541906,1.2115094340977144,1.7001982965553,1.5825317132730787,1.424354702603383,210,1.7001982965553,1.5825317132730787,1.424354702603383,-0.5552393159028348,-0.3296603643053861,Decrease,0.5552393159028348,True,-0.5552393159028348,-0.3296603643053861,0.5552393159028348,0.5711607747716969,0.5552393159028348,0.5711607747716969,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
46_46,46,46,0.9271635726961248,0.0,1.3621531738847594,0.0,9.201118837003133,292,171,0.5856164383561644,LowActivity,0.9271635726961248,0.0,1.3621531738847594,0.0,9.201118837003133,171,0.5856164383561644,121,0.4143835616438356,1.337738269875954,1.1530091539963505,1.7676140047827338,54,1.337738269875954,1.1530091539963505,1.7676140047827338,29,0.5370370370370371,SufficientBaseline,0.816489231524698,0.0,1.253727529781893,28,0.816489231524698,0.0,1.253727529781893,0.8363438008155969,0.0,1.2387782296982683,210,0.8363438008155969,0.0,1.2387782296982683,-0.5212490383512561,-0.3896494927962183,Decrease,0.5212490383512561,True,-0.5212490383512561,-0.3896494927962183,0.5212490383512561,0.0198545692908989,0.5212490383512561,0.0198545692908989,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
47_36,36,47,1.485321367951247,1.3026533262987288,1.5006414392281244,0.0,5.870133429544596,292,117,0.4006849315068493,LowActivity,1.485321367951247,1.3026533262987288,1.5006414392281244,0.0,5.870133429544596,117,0.4006849315068493,175,0.5993150684931506,1.7641330237830914,1.7936331103080196,1.588792535558809,54,1.7641330237830914,1.7936331103080196,1.588792535558809,35,0.6481481481481481,SufficientBaseline,1.3775686209513327,1.0415373058817172,1.6371311229290668,28,1.3775686209513327,1.0415373058817172,1.6371311229290668,1.4279939750992374,1.292676312571467,1.4574439858800192,210,1.4279939750992374,1.292676312571467,1.4574439858800192,-0.3865644028317587,-0.2191242937013851,Decrease,0.3865644028317587,True,-0.3865644028317587,-0.2191242937013851,0.3865644028317587,0.0504253541479047,0.3865644028317587,0.0504253541479047,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
47_40,40,47,0.505157573839833,0.0,1.088434660145918,0.0,7.1858529913390745,292,225,0.7705479452054794,LowActivity,0.505157573839833,0.0,1.088434660145918,0.0,7.1858529913390745,225,0.7705479452054794,67,0.2294520547945205,1.5297186707320718,1.5368191090403451,1.4631516759820256,54,1.5297186707320718,1.5368191090403451,1.4631516759820256,35,0.6481481481481481,SufficientBaseline,0.6169790720627935,0.0,1.722554990857717,28,0.6169790720627935,0.0,1.722554990857717,0.2267894729711481,0.0,0.6103551951773758,210,0.2267894729711481,0.0,0.6103551951773758,-0.9127395986692785,-0.5966715423774438,Decrease,0.9127395986692785,True,-0.9127395986692785,-0.5966715423774438,0.9127395986692785,-0.3901895990916453,0.9127395986692785,-0.3901895990916453,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
47_42,42,47,1.072396738237541,0.0,1.3664450163826356,0.0,7.182776183390303,292,153,0.523972602739726,LowActivity,1.072396738237541,0.0,1.3664450163826356,0.0,7.182776183390303,153,0.523972602739726,139,0.476027397260274,1.53031821688776,1.4843412339939026,1.521238753059326,54,1.53031821688776,1.4843412339939026,1.521238753059326,34,0.6296296296296297,SufficientBaseline,0.7446108001173627,0.0,1.1637289196341325,28,0.7446108001173627,0.0,1.1637289196341325,0.9983502926196988,0.0,1.328105866185202,210,0.9983502926196988,0.0,1.328105866185202,-0.7857074167703973,-0.5134274741682856,Decrease,0.7857074167703973,True,-0.7857074167703973,-0.5134274741682856,0.7857074167703973,0.2537394925023361,0.7857074167703973,0.2537394925023361,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
48_38,38,48,2.0310626712385966,1.9305585628743327,1.5433275180758417,0.0,7.572708991673442,292,66,0.2260273972602739,Active,2.0310626712385966,1.9305585628743327,1.5433275180758417,0.0,7.572708991673442,66,0.2260273972602739,226,0.773972602739726,2.8078062492507114,2.52394075798537,1.7554054688293916,54,2.8078062492507114,2.52394075798537,1.7554054688293916,48,0.8888888888888888,SufficientBaseline,2.0665397113959325,2.215844762131409,1.1722672911196823,28,2.0665397113959325,2.215844762131409,1.1722672911196823,1.8265983363002176,1.7816647190532295,1.4694764847907182,210,1.8265983363002176,1.7816647190532295,1.4694764847907182,-0.7412665378547789,-0.2640020257995339,Decrease,0.7412665378547789,True,-0.7412665378547789,-0.2640020257995339,0.7412665378547789,-0.2399413750957146,0.7412665378547789,-0.2399413750957146,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
49_42,42,49,0.7963363536457814,0.0,1.210817668004641,0.0,5.58100103864462,292,186,0.636986301369863,LowActivity,0.7963363536457814,0.0,1.210817668004641,0.0,5.58100103864462,186,0.636986301369863,106,0.363013698630137,1.2318126728430914,1.0145360768385487,1.4550782354979928,54,1.2318126728430914,1.0145360768385487,1.4550782354979928,28,0.5185185185185185,SufficientBaseline,0.6282379117912481,0.0,1.2234361241939182,28,0.6282379117912481,0.0,1.2234361241939182,0.7067698542899347,0.0,1.1181085344287467,210,0.7067698542899347,0.0,1.1181085344287467,-0.6035747610518433,-0.4899890822350118,Decrease,0.6035747610518433,True,-0.6035747610518433,-0.4899890822350118,0.6035747610518433,0.0785319424986865,0.6035747610518433,0.0785319424986865,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
50_35,35,50,3.269248872173885,3.010760978754602,1.782487224340572,0.0,10.628889701729271,292,14,0.047945205479452,Active,3.269248872173885,3.010760978754602,1.782487224340572,0.0,10.628889701729271,14,0.047945205479452,278,0.952054794520548,2.4852328391222387,2.496213794968986,1.573876087436423,54,2.4852328391222387,2.496213794968986,1.573876087436423,48,0.8888888888888888,SufficientBaseline,1.6325111444706129,1.6976627026405713,1.4055052724649897,28,1.6325111444706129,1.6976627026405713,1.4055052724649897,3.689084691985697,3.343284422797565,1.6869084669209848,210,3.689084691985697,3.343284422797565,1.6869084669209848,-0.8527216946516258,-0.343115414068325,Decrease,0.8527216946516258,True,-0.8527216946516258,-0.343115414068325,0.8527216946516258,2.056573547515084,0.8527216946516258,2.056573547515084,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
51_52,52,51,2.659304209814393,2.6011829158725406,1.8866525517789583,0.0,11.335430070844737,292,47,0.160958904109589,Active,2.659304209814393,2.6011829158725406,1.8866525517789583,0.0,11.335430070844737,47,0.160958904109589,245,0.839041095890411,3.5345299388707425,3.393122180231978,1.866406287578498,54,3.5345299388707425,3.393122180231978,1.866406287578498,50,0.925925925925926,SufficientBaseline,2.579603473180529,2.26905853449034,2.2649653420938787,28,2.579603473180529,2.26905853449034,2.2649653420938787,2.4448729300844194,2.3224377753408643,1.7790210891002232,210,2.4448729300844194,2.3224377753408643,1.7790210891002232,-0.9549264656902134,-0.270170710732558,Decrease,0.9549264656902134,True,-0.9549264656902134,-0.270170710732558,0.9549264656902134,-0.1347305430961096,0.9549264656902134,-0.1347305430961096,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
53_41,41,53,1.179375564565397,1.0279190809359942,1.3905401301371414,0.0,6.5224589932224815,292,143,0.4897260273972603,LowActivity,1.179375564565397,1.0279190809359942,1.3905401301371414,0.0,6.5224589932224815,143,0.4897260273972603,149,0.5102739726027398,1.3159635033253367,1.353567412445815,1.3558676478855032,54,1.3159635033253367,1.353567412445815,1.3558676478855032,32,0.5925925925925926,SufficientBaseline,0.618223871531324,0.0,1.260192787341469,28,0.618223871531324,0.0,1.260192787341469,1.219073177479289,1.110571063438007,1.4043856534799697,210,1.219073177479289,1.110571063438007,1.4043856534799697,-0.6977396317940128,-0.5302119929852761,Decrease,0.6977396317940128,True,-0.6977396317940128,-0.5302119929852761,0.6977396317940128,0.6008493059479649,0.6977396317940128,0.6008493059479649,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
54_50,50,54,1.858581126574128,1.8132317402775544,1.7119640238100298,0.0,9.436271561077008,292,94,0.3219178082191781,LowActivity,1.858581126574128,1.8132317402775544,1.7119640238100298,0.0,9.436271561077008,94,0.3219178082191781,198,0.678082191780822,1.5346401980715425,1.2371557007210907,1.5855261626340278,54,1.5346401980715425,1.2371557007210907,1.5855261626340278,32,0.5925925925925926,SufficientBaseline,0.8317516269791164,0.0,1.2655374885937647,28,0.8317516269791164,0.0,1.2655374885937647,2.078790822420794,1.9460599805610037,1.7375904369976602,210,2.078790822420794,1.9460599805610037,1.7375904369976602,-0.7028885710924261,-0.4580152220538006,Decrease,0.7028885710924261,True,-0.7028885710924261,-0.4580152220538006,0.7028885710924261,1.2470391954416775,0.7028885710924261,1.2470391954416775,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
54_52,52,54,0.8163132205429733,0.0,1.1833833579795563,0.0,9.074945521139018,292,173,0.5924657534246576,LowActivity,0.8163132205429733,0.0,1.1833833579795563,0.0,9.074945521139018,173,0.5924657534246576,119,0.4075342465753425,1.037100658463783,1.3023286100838334,1.050700872893713,54,1.037100658463783,1.3023286100838334,1.050700872893713,30,0.5555555555555556,SufficientBaseline,0.6290830025530764,0.0,1.0311779621226704,28,0.6290830025530764,0.0,1.0311779621226704,0.7845033370000847,0.0,1.2305297364908363,210,0.7845033370000847,0.0,1.2305297364908363,-0.4080176559107066,-0.393421460666207,Decrease,0.4080176559107066,True,-0.4080176559107066,-0.393421460666207,0.4080176559107066,0.1554203344470083,0.4080176559107066,0.1554203344470083,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_36,36,55,0.316900647039147,0.0,0.688312572358139,0.0,3.858940518508476,292,236,0.8082191780821918,LowActivity,0.316900647039147,0.0,0.688312572358139,0.0,3.858940518508476,236,0.8082191780821918,56,0.1917808219178082,1.2140967094758168,1.408007104898434,0.784942231940749,54,1.2140967094758168,1.408007104898434,0.784942231940749,41,0.7592592592592593,SufficientBaseline,0.8057966531993309,0.0,1.0426077087122143,28,0.8057966531993309,0.0,1.0426077087122143,0.0210069539721693,0.0,0.1871055267508429,210,0.0210069539721693,0.0,0.1871055267508429,-0.4083000562764859,-0.3362994505213414,Decrease,0.4083000562764859,True,-0.4083000562764859,-0.3362994505213414,0.4083000562764859,-0.7847896992271616,0.4083000562764859,-0.7847896992271616,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_39,39,55,0.3852047860678569,0.0,0.8350898800561812,0.0,4.40566680171178,292,233,0.797945205479452,LowActivity,0.3852047860678569,0.0,0.8350898800561812,0.0,4.40566680171178,233,0.797945205479452,59,0.2020547945205479,1.0170396993191255,1.020870217127805,1.1720687699876928,54,1.0170396993191255,1.020870217127805,1.1720687699876928,28,0.5185185185185185,SufficientBaseline,0.318971269842715,0.0,0.7536834413322957,28,0.318971269842715,0.0,0.7536834413322957,0.2315640867285019,0.0,0.649449547999825,210,0.2315640867285019,0.0,0.649449547999825,-0.6980684294764108,-0.6863728426173967,Decrease,0.6980684294764108,True,-0.6980684294764108,-0.6863728426173967,0.6980684294764108,-0.0874071831142131,0.6980684294764108,-0.0874071831142131,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_43,43,55,1.0034097785119849,0.0,1.2413713548460303,0.0,5.768638189256595,292,157,0.5376712328767124,LowActivity,1.0034097785119849,0.0,1.2413713548460303,0.0,5.768638189256595,157,0.5376712328767124,135,0.4623287671232877,1.3063541390994962,1.3677456679714246,1.260100624629099,54,1.3063541390994962,1.3677456679714246,1.260100624629099,32,0.5925925925925926,SufficientBaseline,0.8107175749934152,0.0,1.2972226726378648,28,0.8107175749934152,0.0,1.2972226726378648,0.9512020938776716,0.0,1.2223446926822716,210,0.9512020938776716,0.0,1.2223446926822716,-0.4956365641060809,-0.3794044426940279,Decrease,0.4956365641060809,True,-0.4956365641060809,-0.3794044426940279,0.4956365641060809,0.1404845188842565,0.4956365641060809,0.1404845188842565,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_48,48,55,1.9829639940964952,1.8438542492996344,1.6717516277486184,0.0,7.670364279605788,292,81,0.2773972602739726,Active,1.9829639940964952,1.8438542492996344,1.6717516277486184,0.0,7.670364279605788,81,0.2773972602739726,211,0.7226027397260274,1.5991454918988035,1.6146142298805757,1.3758773343387225,54,1.5991454918988035,1.6146142298805757,1.3758773343387225,37,0.6851851851851852,SufficientBaseline,1.058236778353986,0.0,1.7684698019662068,28,1.058236778353986,0.0,1.7684698019662068,2.2049571424749037,2.087265788262256,1.6748243556084714,210,2.2049571424749037,2.087265788262256,1.6748243556084714,-0.5409087135448176,-0.3382485935676497,Decrease,0.5409087135448176,True,-0.5409087135448176,-0.3382485935676497,0.5409087135448176,1.1467203641209174,0.5409087135448176,1.1467203641209174,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_49,49,55,2.7822162164296227,2.5427248595327305,1.9181048806591423,0.0,9.13751718720042,292,43,0.1472602739726027,Active,2.7822162164296227,2.5427248595327305,1.9181048806591423,0.0,9.13751718720042,43,0.1472602739726027,249,0.8527397260273972,2.615659163397307,2.376892086521556,1.4003044304638366,54,2.615659163397307,2.376892086521556,1.4003044304638366,50,0.925925925925926,SufficientBaseline,1.6692587886265395,1.363809054709241,1.5190352159867078,28,1.6692587886265395,1.363809054709241,1.5190352159867078,2.973439496630725,2.758415013089351,2.0291407032854702,210,2.973439496630725,2.758415013089351,2.0291407032854702,-0.9464003747707675,-0.3618209849411536,Decrease,0.9464003747707675,True,-0.9464003747707675,-0.3618209849411536,0.9464003747707675,1.3041807080041854,0.9464003747707675,1.3041807080041854,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
55_51,51,55,2.096431960603211,1.872964985176124,1.8675564694018327,0.0,9.464007946631792,292,80,0.273972602739726,Active,2.096431960603211,1.872964985176124,1.8675564694018327,0.0,9.464007946631792,80,0.273972602739726,212,0.726027397260274,1.871353868241025,1.7170678446137582,1.9188210189265544,54,1.871353868241025,1.7170678446137582,1.9188210189265544,37,0.6851851851851852,SufficientBaseline,0.932759520064493,0.0,1.3342982864621318,28,0.932759520064493,0.0,1.3342982864621318,2.3094655097586503,2.149588382982966,1.8580608522776323,210,2.3094655097586503,2.149588382982966,1.8580608522776323,-0.938594348176532,-0.5015589857725635,Decrease,0.938594348176532,True,-0.938594348176532,-0.5015589857725635,0.938594348176532,1.3767059896941571,0.938594348176532,1.3767059896941571,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
56_37,37,56,2.5364243455826165,2.275594011745227,2.0773178380660564,0.0,12.347522041455877,292,66,0.2260273972602739,Active,2.5364243455826165,2.275594011745227,2.0773178380660564,0.0,12.347522041455877,66,0.2260273972602739,226,0.773972602739726,4.020683778901165,3.726109746256265,1.8002696035238253,54,4.020683778901165,3.726109746256265,1.8002696035238253,54,1.0,SufficientBaseline,3.165961533119053,3.4846316326745272,2.6653109705419054,28,3.165961533119053,3.4846316326745272,2.6653109705419054,2.070819342486322,1.838616185085824,1.8516455017904947,210,2.070819342486322,1.838616185085824,1.8516455017904947,-0.8547222457821118,-0.2125813152149218,Decrease,0.8547222457821118,True,-0.8547222457821118,-0.2125813152149218,0.8547222457821118,-1.095142190632731,0.8547222457821118,-1.095142190632731,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
56_51,51,56,2.527766365135704,2.4125682177597927,1.805180419392497,0.0,7.328063771876161,292,60,0.2054794520547945,Active,2.527766365135704,2.4125682177597927,1.805180419392497,0.0,7.328063771876161,60,0.2054794520547945,232,0.7945205479452054,1.920972004799414,1.8362277193144527,1.7241253220090682,54,1.920972004799414,1.8362277193144527,1.7241253220090682,36,0.6666666666666666,SufficientBaseline,1.011594127264522,0.0,1.488216809919033,28,1.011594127264522,0.0,1.488216809919033,2.8859554990335736,2.854278413636385,1.7219881571584872,210,2.8859554990335736,2.854278413636385,1.7219881571584872,-0.9093778775348922,-0.4733946539891654,Decrease,0.9093778775348922,True,-0.9093778775348922,-0.4733946539891654,0.9093778775348922,1.874361371769052,0.9093778775348922,1.874361371769052,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
56_56,56,56,1.491995316053808,1.548562286558182,1.4664520382601618,0.0,7.332675366373409,292,112,0.3835616438356164,LowActivity,1.491995316053808,1.548562286558182,1.4664520382601618,0.0,7.332675366373409,112,0.3835616438356164,180,0.6164383561643836,1.802504416514007,1.7409997683479936,1.5001003196851734,54,1.802504416514007,1.7409997683479936,1.5001003196851734,40,0.7407407407407407,SufficientBaseline,1.3159924481828058,1.01114952289528,1.5021584996877435,28,1.3159924481828058,1.01114952289528,1.5021584996877435,1.4356171678420808,1.5435275279827052,1.4490682128631671,210,1.4356171678420808,1.5435275279827052,1.4490682128631671,-0.4865119683312011,-0.2699088911371999,Decrease,0.4865119683312011,True,-0.4865119683312011,-0.2699088911371999,0.4865119683312011,0.119624719659275,0.4865119683312011,0.119624719659275,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
56_58,58,56,2.180439991354413,2.0856800408062,1.4534344070337188,0.0,9.9166479776304,292,46,0.1575342465753424,Active,2.180439991354413,2.0856800408062,1.4534344070337188,0.0,9.9166479776304,46,0.1575342465753424,246,0.8424657534246576,2.3081615013753627,2.184968597088825,1.4621513975908396,54,2.3081615013753627,2.184968597088825,1.4621513975908396,48,0.8888888888888888,SufficientBaseline,1.829088575407924,1.8134634253513533,1.2626267756677532,28,1.829088575407924,1.8134634253513533,1.2626267756677532,2.1944441728085584,2.110562787739879,1.4738526588578291,210,2.1944441728085584,2.110562787739879,1.4738526588578291,-0.4790729259674386,-0.2075560681875916,Decrease,0.4790729259674386,True,-0.4790729259674386,-0.2075560681875916,0.4790729259674386,0.3653555974006344,0.4790729259674386,0.3653555974006344,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
57_42,42,57,9.262725998978745,8.782811807916307,3.681428212803696,0.0,23.439699725957603,292,1,0.0034246575342465,Active,9.266283571171016,8.782811807916307,3.690008709454115,0.0,23.439699725957603,1,0.0034246575342465,291,0.9965753424657534,13.425175568113966,12.754752526138391,3.638424499728687,54,13.44441281033885,12.754752526138391,3.6635962239636752,54,1.0,SufficientBaseline,8.532535262009066,8.4045891126332,3.2671287404599303,28,8.532535262009066,8.4045891126332,3.2671287404599303,8.289740588987547,8.3252338387899,2.9385540939161983,210,8.289740588987547,8.3252338387899,2.9385540939161983,-4.911877548329784,-0.3653471235688713,Decrease,4.911877548329784,True,-4.911877548329784,-0.3653471235688713,4.911877548329784,-0.2427946730215193,4.911877548329784,-0.2427946730215193,-0.0494301151917108,-0.0494301151917108,Calculated,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
57_50,50,57,3.643852244968266,3.626402599367177,1.5740252595891522,0.0,8.52021120951544,292,12,0.0410958904109589,Active,3.643852244968266,3.626402599367177,1.5740252595891522,0.0,8.52021120951544,12,0.0410958904109589,280,0.958904109589041,2.9393992369228794,2.850726133992132,1.3038800156800554,54,2.9393992369228794,2.850726133992132,1.3038800156800554,50,0.925925925925926,SufficientBaseline,1.9545565961511735,2.074332887303563,1.1481310808610237,28,1.9545565961511735,2.074332887303563,1.1481310808610237,4.050236724022216,4.108279280456172,1.4736743008663478,210,4.050236724022216,4.108279280456172,1.4736743008663478,-0.9848426407717056,-0.3350489543579972,Decrease,0.9848426407717056,True,-0.9848426407717056,-0.3350489543579972,0.9848426407717056,2.095680127871041,0.9848426407717056,2.095680127871041,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
57_55,55,57,1.809293147896054,1.624096802473255,1.7218848948211116,0.0,9.88914076962647,292,99,0.339041095890411,LowActivity,1.809293147896054,1.624096802473255,1.7218848948211116,0.0,9.88914076962647,99,0.339041095890411,193,0.660958904109589,1.7947290755694252,1.4956850866518323,1.64553235989237,54,1.7947290755694252,1.4956850866518323,1.64553235989237,37,0.6851851851851852,SufficientBaseline,0.8284884253202852,0.0,1.1776201667591215,28,0.8284884253202852,0.0,1.1776201667591215,1.9438121580758607,1.8318918800789024,1.7649971869252543,210,1.9438121580758607,1.8318918800789024,1.7649971869252543,-0.96624065024914,-0.5383768856269153,Decrease,0.96624065024914,True,-0.96624065024914,-0.5383768856269153,0.96624065024914,1.1153237327555758,0.96624065024914,1.1153237327555758,,,NotAffected,SufficientBaseline,Persistent Decrease,Baseline sufficient; inflow decreased >= 20%; no meaningful recovery
