grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
5_68,68,5,2.078094751549393,1.7674538769912869,1.5639160988369527,0.0,7.886673288859828,292,60,0.2054794520547945,Active,2.078094751549393,1.7674538769912869,1.5639160988369527,0.0,7.886673288859828,60,0.2054794520547945,232,0.7945205479452054,2.8061510065962403,2.4185759680071865,1.754771909451217,54,2.8061510065962403,2.4185759680071865,1.754771909451217,49,0.9074074074074074,SufficientBaseline,1.6754740124698737,1.461982028542177,1.382062770672983,28,1.6754740124698737,1.461982028542177,1.382062770672983,1.9445630511765208,1.6573090254946097,1.4836575978946525,210,1.9445630511765208,1.6573090254946097,1.4836575978946525,-1.1306769941263668,-0.4029280646225226,Decrease,1.1306769941263668,True,-1.1306769941263668,-0.4029280646225226,1.1306769941263668,0.2690890387066473,1.1306769941263668,0.2690890387066473,0.2379893109212527,0.2379893109212527,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_46,46,58,6.1772422240364495,6.002685064353654,2.930910174764327,0.0,14.298155141643496,292,9,0.0308219178082191,Active,6.1772422240364495,6.002685064353654,2.930910174764327,0.0,14.298155141643496,9,0.0308219178082191,283,0.9691780821917808,8.45868006463689,8.741801502864877,2.3731883950692,54,8.45868006463689,8.741801502864877,2.3731883950692,54,1.0,SufficientBaseline,3.226247400497703,2.71614969590095,2.7446946956159954,28,3.226247400497703,2.71614969590095,2.7446946956159954,5.984052755782455,5.7088443337034604,2.647668272830624,210,5.984052755782455,5.7088443337034604,2.647668272830624,-5.232432664139187,-0.6185873710975736,Decrease,5.232432664139187,True,-5.232432664139187,-0.6185873710975736,5.232432664139187,2.757805355284753,5.232432664139187,2.757805355284753,0.527059884436841,0.527059884436841,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_53,53,58,2.18827197963773,2.048569680090302,1.7052953955603007,0.0,9.35375181465694,292,65,0.2226027397260274,Active,2.18827197963773,2.048569680090302,1.7052953955603007,0.0,9.35375181465694,65,0.2226027397260274,227,0.7773972602739726,2.591226068096903,2.5216338626801957,1.9833236522442923,54,2.591226068096903,2.5216338626801957,1.9833236522442923,44,0.8148148148148148,SufficientBaseline,1.502695660866151,1.4509996317798397,1.618629260417536,28,1.502695660866151,1.4509996317798397,1.618629260417536,2.176065389870153,2.048569680090302,1.6149115806731538,210,2.176065389870153,2.048569680090302,1.6149115806731538,-1.088530407230752,-0.4200831492985909,Decrease,1.088530407230752,True,-1.088530407230752,-0.4200831492985909,1.088530407230752,0.6733697290040019,1.088530407230752,0.6733697290040019,0.6186044271533682,0.6186044271533682,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_54,54,58,6.3996281679036215,6.116827390053173,2.841523610963423,0.0,14.60273403665721,292,4,0.0136986301369863,Active,6.3996281679036215,6.116827390053173,2.841523610963423,0.0,14.60273403665721,4,0.0136986301369863,288,0.9863013698630136,8.881677020774932,8.63426719498159,2.253838607077381,54,8.881677020774932,8.63426719498159,2.253838607077381,54,1.0,SufficientBaseline,4.872654290355831,5.062858386620681,2.612199693585345,28,4.872654290355831,5.062858386620681,2.612199693585345,5.964983551314514,5.8030085707339865,2.64169173338498,210,5.964983551314514,5.8030085707339865,2.64169173338498,-4.009022730419101,-0.4513812786753769,Decrease,4.009022730419101,True,-4.009022730419101,-0.4513812786753769,4.009022730419101,1.0923292609586834,4.009022730419101,1.0923292609586834,0.2724677145555849,0.2724677145555849,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_58,58,58,1.5756959358539602,1.505999733951859,1.6416517238781083,0.0,8.441232746063356,292,117,0.4006849315068493,LowActivity,1.5756959358539602,1.505999733951859,1.6416517238781083,0.0,8.441232746063356,117,0.4006849315068493,175,0.5993150684931506,2.0442681162563714,1.7907777918151917,1.8379944449813144,54,2.0442681162563714,1.7907777918151917,1.8379944449813144,39,0.7222222222222222,SufficientBaseline,0.9727390122165888,0.5537529550832365,1.104900679568804,28,0.9727390122165888,0.5537529550832365,1.104900679568804,1.5356002030926088,1.4974008261550211,1.6220223231589697,210,1.5356002030926088,1.4974008261550211,1.6220223231589697,-1.0715291040397823,-0.5241627042552779,Decrease,1.0715291040397823,True,-1.0715291040397823,-0.5241627042552779,1.0715291040397823,0.56286119087602,1.0715291040397823,0.56286119087602,0.5252878234981873,0.5252878234981873,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_59,59,58,3.5057957710658645,3.1675605021385893,2.1336858950150988,0.0,11.191120896455011,292,25,0.0856164383561643,Active,3.5057957710658645,3.1675605021385893,2.1336858950150988,0.0,11.191120896455011,25,0.0856164383561643,267,0.9143835616438356,4.180932138828125,4.295830464850274,2.075034305587596,54,4.180932138828125,4.295830464850274,2.075034305587596,52,0.9629629629629628,SufficientBaseline,2.777185823464207,2.631412370315441,2.222074578403228,28,2.777185823464207,2.631412370315441,2.222074578403228,3.42933726951198,3.011031335889311,2.10101827938775,210,3.42933726951198,3.011031335889311,2.10101827938775,-1.4037463153639185,-0.3357496052919373,Decrease,1.4037463153639185,True,-1.4037463153639185,-0.3357496052919373,1.4037463153639185,0.6521514460477729,1.4037463153639185,0.6521514460477729,0.4645792754075396,0.4645792754075396,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_60,60,58,16.876619334239706,16.817275200911155,5.821101189732351,3.733082791678369,44.02600072158448,292,0,0.0,Active,16.890751318455912,16.847775603667216,5.838974587692617,3.733082791678369,44.02600072158448,0,0.0,292,1.0,23.750089372397948,23.057237278707102,4.43512172014484,54,23.798207392235017,23.057237278707102,4.459463881317193,54,1.0,SufficientBaseline,11.248002130923188,10.09687278277286,7.447614662393149,28,11.248002130923188,10.09687278277286,7.447614662393149,15.859637903917406,15.94547379721927,4.187579403503971,210,15.86691488639327,15.94547379721927,4.196984597071726,-12.55020526131183,-0.5273592693123081,Decrease,12.55020526131183,True,-12.55020526131183,-0.5273592693123081,12.55020526131183,4.618912755470081,12.55020526131183,4.618912755470081,0.3680348376220328,0.3680348376220328,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
58_61,61,58,8.675149631727175,8.30564077945131,3.3172105125623794,0.0,21.746398637742224,292,1,0.0034246575342465,Active,8.67682970576941,8.30564077945131,3.3211013299375933,0.0,21.746398637742224,1,0.0034246575342465,291,0.9965753424657534,10.75684281308847,10.185503345323236,3.4839515026381447,54,10.765927657909458,10.185503345323236,3.498731915748586,54,1.0,SufficientBaseline,5.252005493793171,5.381368251197751,1.9154065455879112,28,5.252005493793171,5.381368251197751,1.9154065455879112,8.596276317768327,8.30564077945131,3.0122157701841696,210,8.596276317768327,8.30564077945131,3.0122157701841696,-5.513922164116287,-0.5121641477931859,Decrease,5.513922164116287,True,-5.513922164116287,-0.5121641477931859,5.513922164116287,3.3442708239751555,5.513922164116287,3.3442708239751555,0.6065139703529239,0.6065139703529239,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_44,44,59,9.343199010193771,8.36992367260646,5.013594675649786,0.0,27.215962433295807,292,4,0.0136986301369863,Active,9.308162745691202,8.302571436150103,5.041109255052231,0.0,26.5103634072474,4,0.0136986301369863,288,0.9863013698630136,16.395454077728736,16.00873029676121,4.385589778322295,54,16.419488800293614,16.033494079833055,4.447548585620662,54,1.0,SufficientBaseline,3.331990410389817,2.655798507391242,2.909471149210117,28,3.315592449489692,2.551948528285562,2.846681259706038,8.331256472801499,7.790273621054942,3.2104948254486114,210,8.278545418763164,7.786149204092425,3.2214782981007155,-13.103896350803922,-0.7980696908523485,Decrease,13.103896350803922,True,-13.103896350803922,-0.7980696908523485,13.103896350803922,4.962952969273473,13.103896350803922,4.962952969273473,0.3787387229271693,0.3787387229271693,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_46,46,59,3.3170496685122868,3.051760200885026,2.090695208990045,0.0,11.639057662028078,292,33,0.1130136986301369,Active,3.3170496685122868,3.051760200885026,2.090695208990045,0.0,11.639057662028078,33,0.1130136986301369,259,0.886986301369863,4.351151338682192,4.359461031719688,1.799286021627628,54,4.351151338682192,4.359461031719688,1.799286021627628,53,0.9814814814814816,SufficientBaseline,1.5536119283072556,1.4792349606960116,2.295485010982126,28,1.5536119283072556,1.4792349606960116,2.295485010982126,3.286262842495934,2.9700644313673594,1.9724083757862945,210,3.286262842495934,2.9700644313673594,1.9724083757862945,-2.7975394103749367,-0.6429423370096364,Decrease,2.7975394103749367,True,-2.7975394103749367,-0.6429423370096364,2.7975394103749367,1.7326509141886786,2.7975394103749367,1.7326509141886786,0.6193481699535601,0.6193481699535601,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_47,47,59,3.284874164717802,2.2012222660699923,3.625588277318241,0.0,19.711971325187964,292,81,0.2773972602739726,Active,3.286563968903359,2.2012222660699923,3.629749085196728,0.0,19.711971325187964,81,0.2773972602739726,211,0.7226027397260274,9.426009954637518,9.241724134955891,3.1957892488884587,54,9.435147414307568,9.241724134955891,3.203810678753213,54,1.0,SufficientBaseline,0.9483320536807344,0.0,2.5557842795318777,28,0.9483320536807344,0.0,2.5557842795318777,2.017263909733865,2.018661169160481,1.6668372268017388,210,2.017263909733865,2.018661169160481,1.6668372268017388,-8.486815360626832,-0.8994894290424468,Decrease,8.486815360626832,True,-8.486815360626832,-0.8994894290424468,8.486815360626832,1.068931856053131,8.486815360626832,1.068931856053131,0.1259520574716709,0.1259520574716709,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_48,48,59,1.1420596945906922,0.0,1.5151412480352862,0.0,8.979756167651825,292,156,0.5342465753424658,LowActivity,1.1420596945906922,0.0,1.5151412480352862,0.0,8.979756167651825,156,0.5342465753424658,136,0.4657534246575342,2.6514244918410097,2.4415018808601108,2.0211283623338283,54,2.6514244918410097,2.4415018808601108,2.0211283623338283,44,0.8148148148148148,SufficientBaseline,0.2710406507500293,0.0,0.8000253437037803,28,0.2710406507500293,0.0,0.8000253437037803,0.8700731906669849,0.0,1.1459336221774743,210,0.8700731906669849,0.0,1.1459336221774743,-2.380383841090981,-0.8977754593487093,Decrease,2.380383841090981,True,-2.380383841090981,-0.8977754593487093,2.380383841090981,0.5990325399169556,2.380383841090981,0.5990325399169556,0.2516537583461355,0.2516537583461355,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_50,50,59,0.4133201252531657,0.0,0.8487739870655368,0.0,4.08243283000917,292,228,0.7808219178082192,LowActivity,0.4133201252531657,0.0,0.8487739870655368,0.0,4.08243283000917,228,0.7808219178082192,64,0.2191780821917808,1.3734855503991237,1.3883434441913858,1.1555990852965763,54,1.3734855503991237,1.3883434441913858,1.1555990852965763,37,0.6851851851851852,SufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.2215297945351034,0.0,0.6052928659131931,210,0.2215297945351034,0.0,0.6052928659131931,-1.3734855503991237,-1.0,Decrease,1.3734855503991237,True,-1.3734855503991237,-1.0,1.3734855503991237,0.2215297945351034,1.3734855503991237,0.2215297945351034,0.1612902257841218,0.1612902257841218,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_51,51,59,1.033493035872929,0.0,1.4756833946957029,0.0,7.531747179921474,292,174,0.5958904109589042,LowActivity,1.033493035872929,0.0,1.4756833946957029,0.0,7.531747179921474,174,0.5958904109589042,118,0.4041095890410959,2.859997299392956,2.884891589979836,1.5245926363107212,54,2.859997299392956,2.884891589979836,1.5245926363107212,50,0.925925925925926,SufficientBaseline,0.1194457649933611,0.0,0.4734757238357402,28,0.1194457649933611,0.0,0.4734757238357402,0.6856934804183883,0.0,1.1481254245393986,210,0.6856934804183883,0.0,1.1481254245393986,-2.7405515343995943,-0.958235707069124,Decrease,2.7405515343995943,True,-2.7405515343995943,-0.958235707069124,2.7405515343995943,0.5662477154250272,2.7405515343995943,0.5662477154250272,0.206618160000805,0.206618160000805,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
59_53,53,59,7.379487233134045,7.330434202670974,2.8398502854733163,0.0,15.981054906030524,292,5,0.0171232876712328,Active,7.394744158653816,7.374479794207151,2.849819728335377,0.0,15.981054906030524,5,0.0171232876712328,287,0.9828767123287672,9.232562921479667,9.331695520768754,2.957649083050597,54,9.232562921479667,9.331695520768754,2.957649083050597,54,1.0,SufficientBaseline,4.462527239762395,4.693303390252053,3.1109407263860813,28,4.462527239762395,4.693303390252053,3.1109407263860813,7.291910055247106,7.307943058919421,2.392799132994294,210,7.313124446922213,7.330434202670974,2.4099941926200037,-4.770035681717272,-0.51665347122842,Decrease,4.770035681717272,True,-4.770035681717272,-0.51665347122842,4.770035681717272,2.850597207159818,4.770035681717272,2.850597207159818,0.5976050070412823,0.5976050070412823,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
60_49,49,60,1.2343817800711685,1.0161387431091466,1.5000065246933505,0.0,6.273568833052928,292,143,0.4897260273972603,LowActivity,1.2343817800711685,1.0161387431091466,1.5000065246933505,0.0,6.273568833052928,143,0.4897260273972603,149,0.5102739726027398,2.597452324200026,2.449483285318068,1.831076566029869,54,2.597452324200026,2.449483285318068,1.831076566029869,44,0.8148148148148148,SufficientBaseline,0.6745760929665259,0.0,1.2928145145185488,28,0.6745760929665259,0.0,1.2928145145185488,0.958518684147224,0.0,1.2116705565013677,210,0.958518684147224,0.0,1.2116705565013677,-1.9228762312335,-0.7402931762475046,Decrease,1.9228762312335,True,-1.9228762312335,-0.7402931762475046,1.9228762312335,0.2839425911806981,1.9228762312335,0.2839425911806981,0.147665557755921,0.147665557755921,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
60_50,50,60,6.785566429136089,6.770123086763247,3.279787931392321,0.0,15.95176494828467,292,13,0.0445205479452054,Active,6.785566429136089,6.770123086763247,3.279787931392321,0.0,15.95176494828467,13,0.0445205479452054,279,0.9554794520547946,8.735136817972743,8.32899164157475,2.861961178506291,54,8.735136817972743,8.32899164157475,2.861961178506291,54,1.0,SufficientBaseline,3.5631220957145984,1.9480383076637688,4.1142644448635535,28,3.5631220957145984,1.9480383076637688,4.1142644448635535,6.713907573605719,6.6736262016864565,2.88708009178892,210,6.713907573605719,6.6736262016864565,2.88708009178892,-5.172014722258144,-0.59209315549776,Decrease,5.172014722258144,True,-5.172014722258144,-0.59209315549776,5.172014722258144,3.150785477891121,5.172014722258144,3.150785477891121,0.6091988610031377,0.6091988610031377,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
60_51,51,60,0.960444767644263,0.0,1.2237427753950598,0.0,5.520671302201879,292,157,0.5376712328767124,LowActivity,0.960444767644263,0.0,1.2237427753950598,0.0,5.520671302201879,157,0.5376712328767124,135,0.4623287671232877,1.9296302745755265,1.8413813942811128,1.548621628492141,54,1.9296302745755265,1.8413813942811128,1.548621628492141,40,0.7407407407407407,SufficientBaseline,0.5417462668532453,0.0,1.0136996055968364,28,0.5417462668532453,0.0,1.0136996055968364,0.7670521040626451,0.0,1.0200124752813315,210,0.7670521040626451,0.0,1.0200124752813315,-1.3878840077222812,-0.7192486695554065,Decrease,1.3878840077222812,True,-1.3878840077222812,-0.7192486695554065,1.3878840077222812,0.2253058372093997,1.3878840077222812,0.2253058372093997,0.1623376564293433,0.1623376564293433,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
60_53,53,60,21.04726596976705,21.036398648646923,6.088446616974995,0.0,38.63320592064469,292,1,0.0034246575342465,Active,21.029815480193744,21.036398648646923,6.075929204243147,0.0,38.63320592064469,1,0.0034246575342465,291,0.9965753424657534,24.16769365513108,24.681196292068428,3.8922355142374063,54,24.16769365513108,24.681196292068428,3.8922355142374063,54,1.0,SufficientBaseline,15.380255437747964,16.742820575820765,7.07175043128866,28,15.380255437747964,16.742820575820765,7.07175043128866,21.00047168351408,20.675185614749488,5.872841640817021,210,20.976207193250247,20.675185614749488,5.854554946626957,-8.787438217383118,-0.3636026814464955,Decrease,8.787438217383118,True,-8.787438217383118,-0.3636026814464955,8.787438217383118,5.595951755502282,8.787438217383118,5.595951755502282,0.6368126428965946,0.6368126428965946,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
60_54,54,60,0.2874013754929781,0.0,0.7648074412991783,0.0,4.132291489151747,292,251,0.8595890410958904,LowActivity,0.2874013754929781,0.0,0.7648074412991783,0.0,4.132291489151747,251,0.8595890410958904,41,0.1404109589041096,1.2781082109484392,1.4644902571274625,1.230734856325062,54,1.2781082109484392,1.4644902571274625,1.230734856325062,32,0.5925925925925926,SufficientBaseline,0.0392860311353984,0.0,0.2078821367660093,28,0.0392860311353984,0.0,0.2078821367660093,0.0657302351473463,0.0,0.3369202851623754,210,0.0657302351473463,0.0,0.3369202851623754,-1.2388221798130408,-0.9692623591657816,Decrease,1.2388221798130408,True,-1.2388221798130408,-0.9692623591657816,1.2388221798130408,0.0264442040119479,1.2388221798130408,0.0264442040119479,0.0213462468164227,0.0213462468164227,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
61_53,53,61,4.816101291286092,4.612629315266894,2.425613350811231,0.0,13.349989782707214,292,13,0.0445205479452054,Active,4.818294855339629,4.612629315266894,2.430246743279885,0.0,13.349989782707214,13,0.0445205479452054,279,0.9554794520547946,6.27395976107371,6.094001783264339,2.3741645258321475,54,6.27395976107371,6.094001783264339,2.3741645258321475,54,1.0,SufficientBaseline,1.669699459894148,1.33370374729977,2.44644377006299,28,1.669699459894148,1.33370374729977,2.44644377006299,4.860743643240582,4.612629315266894,2.027802354727098,210,4.86379374182931,4.612629315266894,2.0354440892688443,-4.604260301179562,-0.7338683186567968,Decrease,4.604260301179562,True,-4.604260301179562,-0.7338683186567968,4.604260301179562,3.194094281935162,4.604260301179562,3.194094281935162,0.693725826299801,0.693725826299801,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
61_66,66,61,6.145218962134991,6.081378616035496,2.42456710345134,0.0,12.679905536740822,292,3,0.0102739726027397,Active,6.145218962134991,6.081378616035496,2.42456710345134,0.0,12.679905536740822,3,0.0102739726027397,289,0.9897260273972602,6.774369277749461,6.725563518999836,2.6102868361445,54,6.774369277749461,6.725563518999836,2.6102868361445,54,1.0,SufficientBaseline,4.188914151029306,4.112366007178949,2.7042254251392275,28,4.188914151029306,4.112366007178949,2.7042254251392275,6.244278093886314,6.1266486582666815,2.2107703491952546,210,6.244278093886314,6.1266486582666815,2.2107703491952546,-2.585455126720155,-0.3816525230196897,Decrease,2.585455126720155,True,-2.585455126720155,-0.3816525230196897,2.585455126720155,2.0553639428570083,2.585455126720155,2.0553639428570083,0.7949718104233325,0.7949718104233325,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
62_59,59,62,1.0255530176929557,0.0,1.3363300470388824,0.0,6.124671807676135,292,162,0.5547945205479452,LowActivity,1.0255530176929557,0.0,1.3363300470388824,0.0,6.124671807676135,162,0.5547945205479452,130,0.4452054794520548,1.9504954524426603,1.918402718901184,1.7058674528629691,54,1.9504954524426603,1.918402718901184,1.7058674528629691,38,0.7037037037037037,SufficientBaseline,0.5167575766896579,0.0,1.053050378009315,28,0.5167575766896579,0.0,1.053050378009315,0.8555500694625188,0.0,1.14911220317442,210,0.8555500694625188,0.0,1.14911220317442,-1.4337378757530024,-0.735063429118736,Decrease,1.4337378757530024,True,-1.4337378757530024,-0.735063429118736,1.4337378757530024,0.3387924927728608,1.4337378757530024,0.3387924927728608,0.2363001623256456,0.2363001623256456,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
62_60,60,62,0.9981965476020758,1.0207793872736943,1.1732368227816494,0.0,7.265871224459598,292,138,0.4726027397260274,LowActivity,0.9981965476020758,1.0207793872736943,1.1732368227816494,0.0,7.265871224459598,138,0.4726027397260274,154,0.5273972602739726,1.733720338739852,1.5869918625646449,1.6574990724470335,54,1.733720338739852,1.5869918625646449,1.6574990724470335,37,0.6851851851851852,SufficientBaseline,0.3150147498636243,0.0,0.5162488752064971,28,0.3150147498636243,0.0,0.5162488752064971,0.9001527648174887,1.0377389011287488,0.9866406250830716,210,0.9001527648174887,1.0377389011287488,0.9866406250830716,-1.418705588876228,-0.8183012895305875,Decrease,1.418705588876228,True,-1.418705588876228,-0.8183012895305875,1.418705588876228,0.5851380149538644,1.418705588876228,0.5851380149538644,0.4124449917881543,0.4124449917881543,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
63_55,55,63,0.5880528478876684,0.0,1.0911938156356007,0.0,5.88851537204124,292,213,0.7294520547945206,LowActivity,0.5880528478876684,0.0,1.0911938156356007,0.0,5.88851537204124,213,0.7294520547945206,79,0.2705479452054795,2.275480287457597,2.1429442520993547,1.1810983161973414,54,2.275480287457597,2.1429442520993547,1.1810983161973414,50,0.925925925925926,SufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.2325499812404235,0.0,0.6285745236823349,210,0.2325499812404235,0.0,0.6285745236823349,-2.275480287457597,-1.0,Decrease,2.275480287457597,True,-2.275480287457597,-1.0,2.275480287457597,0.2325499812404235,2.275480287457597,0.2325499812404235,0.1021981963641849,0.1021981963641849,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
63_66,66,63,4.99202972257019,4.256540385674586,3.2598115661401703,0.0,21.15272218577277,292,16,0.0547945205479452,Active,4.99202972257019,4.256540385674586,3.2598115661401703,0.0,21.15272218577277,16,0.0547945205479452,276,0.9452054794520548,9.496969334496692,9.582811924965103,2.347099908660533,54,9.496969334496692,9.582811924965103,2.347099908660533,54,1.0,SufficientBaseline,3.7466405730430377,2.6469020267994834,4.007459609668249,28,3.7466405730430377,2.6469020267994834,4.007459609668249,3.9996685661069953,3.823556696177267,2.2097619819466767,210,3.9996685661069953,3.823556696177267,2.2097619819466767,-5.750328761453655,-0.6054909265176018,Decrease,5.750328761453655,True,-5.750328761453655,-0.6054909265176018,5.750328761453655,0.2530279930639576,5.750328761453655,0.2530279930639576,0.0440023524846244,0.0440023524846244,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
65_62,62,65,3.019272274998232,3.159006338029616,1.5065972346912428,0.0,6.892208998116566,292,28,0.0958904109589041,Active,3.019272274998232,3.159006338029616,1.5065972346912428,0.0,6.892208998116566,28,0.0958904109589041,264,0.9041095890410958,3.38865527187729,3.5717760160870053,1.239715517946963,54,3.38865527187729,3.5717760160870053,1.239715517946963,53,0.9814814814814816,SufficientBaseline,0.985416340485562,0.0,1.3279038141195785,28,0.985416340485562,0.0,1.3279038141195785,3.1954688670691165,3.2870654882020194,1.3864438424859982,210,3.1954688670691165,3.2870654882020194,1.3864438424859982,-2.403238931391728,-0.709201361181939,Decrease,2.403238931391728,True,-2.403238931391728,-0.709201361181939,2.403238931391728,2.2100525265835542,2.403238931391728,2.2100525265835542,0.919614149768996,0.919614149768996,Calculated,SufficientBaseline,Partial Recovery,Baseline sufficient; inflow decreased >= 20%; some lost inflow recovered
